ability	förmågan	Match	['aptitude', 'förmåga', 'förmågan']
accomplished	framgångsrik	Incorrect	['uppnått', 'uträttat', 'åstadkommit']
angry	upprörd	Incorrect	['arga', 'rasande', 'mad_season', 'furiös', 'arg', 'angriness', 'raseri', 'kay_starr', 'ursinnig', 'vrede', 'ilska', 'press_to_play', 'ilsken']
apartment	lägenhet	Match	['flerbostadshus', 'lägenhetskomplex', 'lgh', 'herrgård_block', 'lägenheter', 'genomgångslägenhet', 'apartment', 'lägenheten', 'trädgård_lägenhet', 'lägenhet']
applause	applåder	Match	['ovation', 'bifall', 'klappa', 'applåder', 'handen_klappar', 'applause', 'handklapp', 'applåd', 'applådera', 'klappar', 'hattifnatta']
argument	argumentet	Match	['kontrovers', 'logiska_argument', 'resonemang', 'dispyt', 'parametrar', 'disceptation', 'argumentera', 'litterära_argument', 'debattör', 'debattera_samhället', 'musikaliska_argumentet', 'politisk_debatt', 'kontroversiell', 'argumentet', 'logisk_argumentation', 'diskutera', 'kontroverser', 'ordstrid', 'uttalande', 'diskussionsklubb', 'argumentation_teori', 'samhällsdebattör', 'debattprogram', 'argumentationsteori', 'debatter', 'tal_och_debatt', 'debatt', 'argumentationsanalys', 'argument', 'musikaliska_argument', 'samhällsdebatt', 'kulturdebatt', 'verb_argument', 'gräl', 'debattera', 'paneldebatt', 'sned_argument', 'diskussion', 'parameter', 'bestridande', 'argumentation', 'linje', 'debattpanel']
art	konst	Match	['beauxarts', 'agrp', 'grafisk_teknologi', 'konstföremål', 'fine_arts', 'artisteri', 'sköna_konsterna', 'fri_konst', 'bestämd_artikel', 'nontextual_materia', 'konsten', 'art', 'sköna_konster', 'skön_konst', 'tapperhet', 'beauxarts_stil', 'grafiska', 'konstnär', 'konstnärlig_produktion', 'konst', 'beaux_arts', 'konstnärliga', 'de_sköna_konsterna', 'agoutirelaterad_peptid', 'konst_design', 'bestämd_form', 'artikel', 'grafik', 'konstnärlig', 'arab_radio_and_television_network', 'konstart', 'konstbegrepp', 'konstverk', 'grafisk_konst', 'konstnärliga_uttryck', 'definition_av_konstbegreppet', 'beauxarts_arkitektur', 'obestämd_artikel', 'konstnärligt_skapande', 'beaux_arts_arkitektur', 'dni', 'grafisk_teknik', 'artn', 'konstarterna', 'konstbegreppet']
attitude	attityd	Match	['hållning', 'dåligt_uppförande', 'böjelse', 'beteende', 'attitude', 'malpresentation', 'socialt_beteende', 'devils_dance', 'tendens', 'euler_vinklar', 'benägenhet', 'eulers_vinkel', 'vandel', 'issue_of_attitude', 'attityd', 'förehavande', 'mentala_inställning', 'förkärlek', 'low_man´s_lyric', 'reload', 'uppträdande', 'inställning', 'orientering', 'ställning', 'position', 'riktning', 'plie', 'beteendemässiga', 'low_mans_lyric', 'trend', 'rumslig_orientering', 'göranden', 'lista_över_balettermer', 'skenande', 'eulervinklar', 'uppförande', 'väsen', 'disposition']
bag	resväska	Match	['handväska', 'bag', 'multiset', 'säck', 'multimängd', 'bögslunga', 'plast_shoppingväska', 'kopp_te', 'bärkasse', 'juver', 'stjäla', 'påse', 'väska', 'resväska', 'handväskor', 'multisets', 'gamla_väska', 'papperspåse', 'knycka', 'bagful', 'sno', 'axelväska', 'påsen', 'koffert', 'väskor']
ball	bollen	Match	['bollar', 'strejken_zonen', 'klot', 'lucy_ball', 'glob', 'fotboll', 'pungkula', 'testikulär', 'john_ball_naturalist', 'strikezonen', 'fotbollar', 'äggcell', 'strike_zone', 'boll', 'trampdyna', 'testiklarna', 'sittfru', 'tennisbollar', 'pungkulor', 'halvsfärisk', 'ballock', 'fotbollsboll', 'skitsnack', 'balle', 'ball_lucille', 'slugs', 'klotformiga', 'bal', 'tennisboll', 'kulor', 'nystan', 'testis', 'musköt_boll', 'debutantbal', 'slutna_bollen', 'teste', 'slug', 'sfärisk', 'kula', '2sfären', 'klump', 'kula_(solid', 'ball', 'slugg', 'muskötkula', 'sfär', 'bollen', 'sfäriska', 'lucille_ball', 'testikel', 'testiklar', 'john_ball']
